,track,artist,genre,week,Ranking
20580,3 Little Words,Nu Flavor,R&B,65,
20581,If You Don't Wanna Love Me,Tamar,Rock,65,
20582,Baby U Are,"Levert, Gerald",R&B,65,
20583,L.A. Song,"Hart, Beth",Country,65,
20584,The Quittin' Kind,"Diffie, Joe",Country,65,
20585,Do You,Funkmaster Flex,Rap,65,
20586,Love Sets You Free,"Price, Kelly",Rock,65,
20587,Riddle,En Vogue,Rock,65,
20588,No Mercy,"Herndon, Ty",Country,65,
20589,I'm Outta Love,Anastacia,Pop,65,
20590,Pull Over,Trina,Rap,65,
20591,Ta Da,Lil' Mo,Rap,65,
20592,Dancing Queen,A*Teens,Pop,65,
20593,Where I Wanna Be,"Sheist, Shade",Rap,65,
20594,All Good?,De La Soul,Rap,65,
20595,Get Up,"Larrieux, Amel",R&B,65,
20596,Spanish Guitar,"Braxton, Toni",Rock,65,
20597,I Know,Tuesday,Rock,65,
20598,Imagine That,LL Cool J,Rap,65,
20599,Souljas,Master P,Rap,65,
20600,Cherchez LaGhost,Ghostface Killah,R&B,65,
20601,Freakin' It,"Smith, Will",Rap,65,
20602,Kernkraft 400,Zombie Nation,Rock,65,
20603,Got Beef,"Eastsidaz, The",Rap,65,
20604,Toca's Miracle,Fragma,R&B,65,
20605,Independent Women Part I,Destiny's Child,Rock,66,
20606,"Maria, Maria",Santana,Rock,66,
20607,I Knew I Loved You,Savage Garden,Rock,66,
20608,Music,Madonna,Rock,66,
20609,Come On Over Baby (All I Want Is You),"Aguilera, Christina",Rock,66,
20610,Doesn't Really Matter,Janet,Rock,66,
20611,Say My Name,Destiny's Child,Rock,66,
20612,Be With You,"Iglesias, Enrique",Latin,66,
20613,Incomplete,Sisqo,Rock,66,
20614,Amazed,Lonestar,Country,66,
20615,It's Gonna Be Me,N'Sync,Rock,66,
20616,What A Girl Wants,"Aguilera, Christina",Rock,66,
20617,Everything You Want,Vertical Horizon,Rock,66,
20618,With Arms Wide Open,Creed,Rock,66,
20619,Try Again,Aaliyah,Rock,66,
20620,Bent,matchbox twenty,Rock,66,
20621,Thank God I Found You,"Carey, Mariah",Rock,66,
20622,Breathe,"Hill, Faith",Rap,66,
20623,Case Of The Ex (Whatcha Gonna Do),Mya,Rock,66,
20624,He Loves U Not,Dream,Rock,66,
20625,He Wasn't Man Enough,"Braxton, Toni",Rock,66,
20626,You Sang To Me,"Anthony, Marc",Latin,66,
20627,Give Me Just One Night (Una Noche),98¡,Rock,66,
20628,Jumpin' Jumpin',Destiny's Child,Rock,66,
20629,Kryptonite,3 Doors Down,Rock,66,
20630,Thong Song,Sisqo,Rock,66,
20631,I Turn To You,"Aguilera, Christina",Rock,66,
20632,My Love Is Your Love,"Houston, Whitney",Rock,66,
20633,I Wanna Know,Joe,Rock,66,
20634,Get It On.. Tonite,"Jordan, Montell",Rap,66,
20635,Bye Bye Bye,N'Sync,Rock,66,
20636,The Real Slim Shady,Eminem,Rap,66,
20637,Most Girls,Pink,Rock,66,
20638,Gotta Tell You,"Mumba, Samantha",Rock,66,
20639,Bring It All To Me,Blaque,Pop,66,
20640,Hot Boyz,"Elliott, Missy ""Misdemeanor""",Rap,66,
20641,I Try,"Gray, Macy",Rock,66,
20642,This I Promise You,N'Sync,Rock,66,
20643,No More,Ruff Endz,Rock,66,
20644,Show Me The Meaning Of Being Lonely,"Backstreet Boys, The",Rock,66,
20645,Absolutely (Story Of A Girl),Nine Days,Rock,66,
20646,That's The Way It Is,"Dion, Celine",Rock,66,
20647,All The Small Things,Blink-182,Rock,66,
20648,Blue (Da Ba Dee),Eiffel 65,Electronica,66,
20649,Bag Lady,"Badu, Erkyah",Rock,66,
20650,There U Go,Pink,Rock,66,
20651,Higher,Creed,Rock,66,
20652,(Hot S**t) Country Grammar,Nelly,Rap,66,
20653,Wifey,Next,Rock,66,
20654,Auld Lang Syne (The Millenium Mix),Kenny G,Jazz,66,
20655,It Feels So Good,Sonique,Rock,66,
20656,Oops!.. I Did It Again,"Spears, Britney",Rock,66,
20657,Shape Of My Heart,"Backstreet Boys, The",Rock,66,
20658,Wonderful,Everclear,Rock,66,
20659,Between Me And You,Ja Rule,Rap,66,
20660,I Need You,"Rimes, LeAnn",Country,66,
20661,Then The Morning Comes,Smash Mouth,Rock,66,
20662,I Just Wanna Love U (Give It 2 Me),Jay-Z,Rap,66,
20663,Let's Get Married,Jagged Edge,Rock,66,
20664,Take A Picture,Filter,Rock,66,
20665,She Bangs,"Martin, Ricky",Latin,66,
20666,Shake Ya Ass,Mystikal,Rap,66,
20667,Back Here,BBMak,Rock,66,
20668,From The Bottom Of My Broken Heart,"Spears, Britney",Rock,66,
20669,Never Let You Go,Third Eye Blind,Rock,66,
20670,Otherside,Red Hot Chili Peppers,Rock,66,
20671,Liar,Profyle,R&B,66,
20672,Pinch Me,Barenaked Ladies,Rock,66,
20673,He Can't Love U,Jagged Edge,Rock,66,
20674,Wobble Wobble,504 Boyz,Rap,66,
20675,Desert Rose,Sting,Rock,66,
20676,Big Pimpin',Jay-Z,Rap,66,
20677,Only God Knows Why,Kid Rock,Rock,66,
20678,Learn To Fly,Foo Fighters,Rock,66,
20679,Goodbye Earl,"Dixie Chicks, The",Country,66,
20680,Dancin',Guy,R&B,66,
20681,Bounce With Me,Lil Bow Wow,Rap,66,
20682,Swear It Again,Westlife,Rock,66,
20683,Meet Virginia,Train,Rock,66,
20684,I Wish,"Thomas, Carl",Rock,66,
20685,This Time Around,Hanson,Country,66,
20686,I Think I'm In Love With You,"Simpson, Jessica",Pop,66,
20687,What's Your Fantasy,Ludacris,Rap,66,
20688,Callin' Me,Lil' Zane,Rap,66,
20689,Don't Say You Love Me,M2M,Pop,66,
20690,Faded,SoulDecision,Rock,66,
20691,Yes!,"Brock, Chad",Country,66,
20692,Shake Your Bon-Bon,"Martin, Ricky",Latin,66,
20693,You're A God,Vertical Horizon,Rock,66,
20694,Separated,Avant,Rock,66,
20695,Big Deal,"Rimes, LeAnn",Country,66,
20696,Stay The Night,IMx,Rap,66,
20697,The Next Episode,Dr. Dre,Rap,66,
20698,Lucky,"Spears, Britney",Rock,66,
20699,Crash And Burn,Savage Garden,Rock,66,
20700,Don't Think I'm Not,Kandi,Rock,66,
20701,I Like It,Sammie,Rock,66,
20702,Broadway,Goo Goo Dolls,Rock,66,
20703,I Wanna Be With You,"Moore, Mandy",Pop,66,
20704,Forgot About Dre,Dr. Dre,Rap,66,
20705,Untitled (How Does It Feel),D'Angelo,R&B,66,
20706,That's The Way,"Messina, Jo Dee",Country,66,
20707,My First Love,Avant,Rock,66,
20708,A Puro Dolor (Purest Of Pain),Son By Four,Latin,66,
20709,What'Chu Like,Da Brat,Rap,66,
20710,Party Up (Up In Here),DMX,Rap,66,
20711,Cowboy Take Me Away,"Dixie Chicks, The",Country,66,
20712,My Next Thirty Years,"McGraw, Tim",Country,66,
20713,Best Of Intentions,"Tritt, Travis",Country,66,
20714,Better Off Alone,Alice Deejay,Electronica,66,
20715,Another Dumb Blonde,Hoku,Pop,66,
20716,I Learned From The Best,"Houston, Whitney",Rock,66,
20717,Hanginaround,Counting Crows,Rock,66,
20718,Shackles (Praise You),Mary Mary,Rock,66,
20719,Crybaby,"Carey, Mariah",Rock,66,
20720,My Best Friend,"McGraw, Tim",Country,66,
20721,Falls Apart,Sugar Ray,Rock,66,
20722,American Pie,Madonna,Rock,66,
20723,Where I Wanna Be,"Jones, Donell",Rock,66,
20724,We Danced,"Paisley, Brad",Country,66,
20725,What About Now,Lonestar,Country,66,
20726,The One,"Backstreet Boys, The",Rock,66,
20727,How Do You Like Me Now?!,"Keith, Toby",Country,66,
20728,The Best Day,"Strait, George",Country,66,
20729,Without You,"Dixie Chicks, The",Country,66,
20730,Just Friends (Sunny),Musiq,Rap,66,
20731,What Do You Say,"McEntire, Reba",Country,66,
20732,Just Be A Man About It,"Braxton, Toni",Rock,66,
20733,Rhythm Divine,"Iglesias, Enrique",Latin,66,
20734,I Will Love Again,"Fabian, Lara",Pop,66,
20735,It's My Life,Bon Jovi,Rock,66,
20736,Born To Fly,"Evans, Sara",Country,66,
20737,I Lost It,"Chesney, Kenny",Country,66,
20738,One Night Stand,J-Shin,R&B,66,
20739,Love Is Blind,Eve,Rap,66,
20740,I Don't Wanna,Aaliyah,Rock,66,
20741,The Little Girl,"Montgomery, John Michael",Country,66,
20742,Aaron's Party (Come Get It),"Carter, Aaron",R&B,66,
20743,Just Another Day In Paradise,"Vassar, Phil",Country,66,
20744,You Can Do It,Ice Cube,Rap,66,
20745,Back At One,"Wills, Mark",Country,66,
20746,Dance Tonight,Lucy Pearl,R&B,66,
20747,It Must Be Love,"Jackson, Alan",Country,66,
20748,She's More,"Griggs, Andy",Country,66,
20749,Simple Kind Of Life,No Doubt,Rock,66,
20750,911,"Jean, Wyclef",Rap,66,
20751,Prayin' For Daylight,Rascal Flatts,Country,66,
20752,Graduation (Friends Forever),Vitamin C,Rock,66,
20753,One Voice,"Gilman, Billy",Country,66,
20754,Smile,Lonestar,Country,66,
20755,Buy Me A Rose,"Rogers, Kenny",Country,66,
20756,Lessons Learned,"Lawrence, Tracy",Country,66,
20757,Go On,"Strait, George",Country,66,
20758,Got To Get It,Sisqo,Rock,66,
20759,Who Let The Dogs Out,Baha Men,R&B,66,
20760,The Chain Of Love,"Walker, Clay",Country,66,
20761,Love's The Only House,"McBride, Martina",Country,66,
20762,Sexual (Li Da Di),Amber,Rock,66,
20763,Kiss This,"Tippin, Aaron",Country,66,
20764,I Will.. But,SheDaisy,Country,66,
20765,Couldn't Last A Moment,"Raye, Collin",Country,66,
20766,Whoa!,Black Rob,Rap,66,
20767,Pop A Top,"Jackson, Alan",Country,66,
20768,Been There,"Black, Clint",Country,66,
20769,The Light,Common,Rap,66,
20770,Carlene,"Vassar, Phil",Country,66,
20771,www.memory,"Jackson, Alan",Country,66,
20772,The Itch,Vitamin C,Rock,66,
20773,G'D Up,"Eastsidaz, The",Rap,66,
20774,Whatever,Ideal,R&B,66,
20775,Emotional,"Thomas, Carl",Rock,66,
20776,None Of Ur Friends Business,Ginuwine,Rock,66,
20777,Unconditional,"Davidson, Clay",Country,66,
20778,What You Want,DMX,Rap,66,
20779,Someday Out Of The Blue,"John, Elton",Rock,66,
20780,Nothing As It Seems,Pearl Jam,Rock,66,
20781,The Best Of Me,Mya,Rock,66,
20782,Flowers On The Wall,"Heatherly, Eric",Country,66,
20783,Stan,Eminem,Rap,66,
20784,I'll Be,"McEntire, Reba",Country,66,
20785,Feelin' Good,"Lopez, Jennifer",Latin,66,
20786,Your Everything,"Urban, Keith",Country,66,
20787,Dear Lie,TLC,Rock,66,
20788,Feels Like Love,"Gill, Vince",Country,66,
20789,Could I Have This Kiss Forever,"Houston, Whitney",Rock,66,
20790,The Bad Touch,Bloodhound Gang,R&B,66,
20791,Angels,"Williams, Robbie",Rock,66,
20792,Because You Love Me,"Messina, Jo Dee",Country,66,
20793,Country Comes To Town,"Keith, Toby",Country,66,
20794,Girls Dem Sugar,Beenie Man,Reggae,66,
20795,Let's Make Love,"Hill, Faith",Rap,66,
20796,Caught Out There,Kelis,R&B,66,
20797,Anything,Jay-Z,Rap,66,
20798,Loser,3 Doors Down,Rock,66,
20799,You'll Always Be Loved By Me,Brooks & Dunn,Country,66,
20800,What I Need To Do,"Chesney, Kenny",Country,66,
20801,No More Rain (In This Cloud),"Stone, Angie",R&B,66,
20802,That's What I'm Looking For,Da Brat,Rap,66,
20803,This Woman Needs,SheDaisy,Country,66,
20804,Last Resort,Papa Roach,Rock,66,
20805,Open My Heart,"Adams, Yolanda",Gospel,66,
20806,Bad Boyz,Shyne,Rap,66,
20807,The Great Beyond,R.E.M.,Rock,66,
20808,It's Always Somethin',"Diffie, Joe",Country,66,
20809,Some Things Never Change,"McGraw, Tim",Country,66,
20810,Taking You Home,"Henley, Don",Rock,66,
20811,The Way I Am,Eminem,Rap,66,
20812,You Owe Me,Nas,R&B,66,
20813,Change Your Mind,Sister Hazel,Rock,66,
20814,Best Friend,Puff Daddy,Rap,66,
20815,There You Are,"McBride, Martina",Country,66,
20816,Pop Ya Collar,Usher,Rock,66,
20817,No Matter What They Say,Lil' Kim,Rap,66,
20818,I Don't Wanna Kiss You Goodnight,LFO,Rock,66,
20819,Deck The Halls,SheDaisy,Country,66,
20820,I Think God Can Explain,Splender,R&B,66,
20821,Where You Are,"Simpson, Jessica",Rock,66,
20822,Mirror Mirror,M2M,Pop,66,
20823,U Don't Love Me,Kumbia Kings,R&B,66,
20824,Treat Her Like A Lady,Joe,Rock,66,
20825,Deep Inside,"Blige, Mary J.",Rock,66,
20826,You Should've Told Me,"Price, Kelly",Rock,66,
20827,That Other Woman,Changing Faces,Rock,66,
20828,It Was,"Wright, Chely",R&B,66,
20829,Rollin',Limp Bizkit,Rock,66,
20830,I Need A Hot Girl,Hot Boys,Rap,66,
20831,Do It Again (Put Ya Hands Up),Jay-Z,Rap,66,
20832,More,"Adkins, Trace",Country,66,
20833,Cold Day In July,"Dixie Chicks, The",Country,66,
20834,As We Lay,"Price, Kelly",Rock,66,
20835,What's My Name,DMX,Rap,66,
20836,Private Emotion,"Martin, Ricky",Latin,66,
20837,If I Am,Nine Days,Rock,66,
20838,Give Me You,"Blige, Mary J.",Rock,66,
20839,Californication,Red Hot Chili Peppers,Rock,66,
20840,Deep Inside Of You,Third Eye Blind,Rock,66,
20841,Do What You Gotta Do,"Brooks, Garth",Country,66,
20842,Original Prankster,"Offspring, The",Rock,66,
20843,My Baby You,"Anthony, Marc",Latin,66,
20844,"Same Script, Different Cast","Houston, Whitney",Rock,66,
20845,Left & Right,D'Angelo,R&B,66,
20846,I Belong To You,"Kravitz, Lenny",Rock,66,
20847,That's The Kind Of Mood I'm In,"Loveless, Patty",Country,66,
20848,Breathe And Stop,Q-Tip,Rock,66,
20849,Can't Fight The Moonlight,"Rimes, LeAnn",Country,66,
20850,Tha Block Is Hot,Lil Wayne,Rap,66,
20851,Baby Don't Cry (Keep Ya Head Up II),2 Pac,Rap,66,
20852,Sleepwalker,"Wallflowers, The",Rock,66,
20853,"Left, Right, Left",Drama,Rap,66,
20854,N 2 Gether Now,Limp Bizkit,Rock,66,
20855,"Ryde or Die, Chick",Lox,Rap,66,
20856,Whistle While You Twurk,Ying Yang Twins,Rap,66,
20857,"Live, Laugh, Love","Walker, Clay",Country,66,
20858,No Leaf Clover (Live),Metallica,Rock,66,
20859,Another Nine Minutes,Yankee Grey,Country,66,
20860,Tricky Tricky ,"Bega, Lou",Rock,66,
20861,It's So Hard,Big Punisher,Rap,66,
20862,When You Need My Love,"Worley, Darryl",Country,66,
20863,How Many Licks?,Lil' Kim,Rap,66,
20864,A Little Gasoline,"Clark, Terri",Country,66,
20865,A Country Boy Can Survive,"Brock, Chad",Country,66,
20866,My Love Goes On And On,"Cagle, Chris",Country,66,
20867,Put Your Hand In Mine,"Byrd, Tracy",Country,66,
20868,I Disappear,Metallica,Rock,66,
20869,Hey Papi,Jay-Z,Rap,66,
20870,The Rockafeller Skank,Fatboy Slim,Electronica,66,
20871,Mr. Too Damn Good,"Levert, Gerald",R&B,66,
20872,Stay Or Let It Go,"McKnight, Brian",Rock,66,
20873,Smoke Rings In The Dark,"Allan, Gary",Country,66,
20874,The Best Man I Can Be,Ginuwine,Rock,66,
20875,Monica,Before Dark,Rock,66,
20876,No Me Dejes De Querer,"Estefan, Gloria",Rock,66,
20877,Sour Girl,Stone Temple Pilots,Rock,66,
20878,Daddy Won't Sell The Farm,Montgomery Gentry,Country,66,
20879,You Won't Be Lonely Now,"Cyrus, Billy Ray",Country,66,
20880,Meanwhile Back At The Ranch,Clark Family Experience,Country,66,
20881,Summer Rain,"Thomas, Carl",Rock,66,
20882,Real Live Woman,"Yearwood, Trisha",Country,66,
20883,Shut Up,Trick Daddy,Rap,66,
20884,Straight Up,"Moore, Chante",Rock,66,
20885,What Means The World To You,Cam'ron,Rap,66,
20886,U Understand,Juvenile,Rap,66,
20887,Can't Stay,"Hollister, Dave",Rock,66,
20888,Can't Go For That,Tamia,Rock,66,
20889,West Side Story,LFO,Rock,66,
20890,Me Neither,"Paisley, Brad",Country,66,
20891,Take That,"Carter, Torrey",Rock,66,
20892,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),2Ge+her,R&B,66,
20893,Don't Call Me Baby,Madison Avenue,Electronica,66,
20894,Got It All,Eve,Rap,66,
20895,Re-Arranged,Limp Bizkit,Rock,66,
20896,Still In My Heart,"Spencer, Tracie",Rock,66,
20897,3 Little Words,Nu Flavor,R&B,66,
20898,If You Don't Wanna Love Me,Tamar,Rock,66,
20899,Baby U Are,"Levert, Gerald",R&B,66,
20900,L.A. Song,"Hart, Beth",Country,66,
20901,The Quittin' Kind,"Diffie, Joe",Country,66,
20902,Do You,Funkmaster Flex,Rap,66,
20903,Love Sets You Free,"Price, Kelly",Rock,66,
20904,Riddle,En Vogue,Rock,66,
20905,No Mercy,"Herndon, Ty",Country,66,
20906,I'm Outta Love,Anastacia,Pop,66,
20907,Pull Over,Trina,Rap,66,
20908,Ta Da,Lil' Mo,Rap,66,
20909,Dancing Queen,A*Teens,Pop,66,
20910,Where I Wanna Be,"Sheist, Shade",Rap,66,
20911,All Good?,De La Soul,Rap,66,
20912,Get Up,"Larrieux, Amel",R&B,66,
20913,Spanish Guitar,"Braxton, Toni",Rock,66,
20914,I Know,Tuesday,Rock,66,
20915,Imagine That,LL Cool J,Rap,66,
20916,Souljas,Master P,Rap,66,
20917,Cherchez LaGhost,Ghostface Killah,R&B,66,
20918,Freakin' It,"Smith, Will",Rap,66,
20919,Kernkraft 400,Zombie Nation,Rock,66,
20920,Got Beef,"Eastsidaz, The",Rap,66,
20921,Toca's Miracle,Fragma,R&B,66,
20922,Independent Women Part I,Destiny's Child,Rock,67,
20923,"Maria, Maria",Santana,Rock,67,
20924,I Knew I Loved You,Savage Garden,Rock,67,
20925,Music,Madonna,Rock,67,
20926,Come On Over Baby (All I Want Is You),"Aguilera, Christina",Rock,67,
20927,Doesn't Really Matter,Janet,Rock,67,
20928,Say My Name,Destiny's Child,Rock,67,
20929,Be With You,"Iglesias, Enrique",Latin,67,
20930,Incomplete,Sisqo,Rock,67,
20931,Amazed,Lonestar,Country,67,
20932,It's Gonna Be Me,N'Sync,Rock,67,
20933,What A Girl Wants,"Aguilera, Christina",Rock,67,
20934,Everything You Want,Vertical Horizon,Rock,67,
20935,With Arms Wide Open,Creed,Rock,67,
20936,Try Again,Aaliyah,Rock,67,
20937,Bent,matchbox twenty,Rock,67,
20938,Thank God I Found You,"Carey, Mariah",Rock,67,
20939,Breathe,"Hill, Faith",Rap,67,
20940,Case Of The Ex (Whatcha Gonna Do),Mya,Rock,67,
20941,He Loves U Not,Dream,Rock,67,
20942,He Wasn't Man Enough,"Braxton, Toni",Rock,67,
20943,You Sang To Me,"Anthony, Marc",Latin,67,
20944,Give Me Just One Night (Una Noche),98¡,Rock,67,
20945,Jumpin' Jumpin',Destiny's Child,Rock,67,
20946,Kryptonite,3 Doors Down,Rock,67,
20947,Thong Song,Sisqo,Rock,67,
20948,I Turn To You,"Aguilera, Christina",Rock,67,
20949,My Love Is Your Love,"Houston, Whitney",Rock,67,
20950,I Wanna Know,Joe,Rock,67,
20951,Get It On.. Tonite,"Jordan, Montell",Rap,67,
20952,Bye Bye Bye,N'Sync,Rock,67,
20953,The Real Slim Shady,Eminem,Rap,67,
20954,Most Girls,Pink,Rock,67,
20955,Gotta Tell You,"Mumba, Samantha",Rock,67,
20956,Bring It All To Me,Blaque,Pop,67,
20957,Hot Boyz,"Elliott, Missy ""Misdemeanor""",Rap,67,
20958,I Try,"Gray, Macy",Rock,67,
20959,This I Promise You,N'Sync,Rock,67,
20960,No More,Ruff Endz,Rock,67,
20961,Show Me The Meaning Of Being Lonely,"Backstreet Boys, The",Rock,67,
20962,Absolutely (Story Of A Girl),Nine Days,Rock,67,
20963,That's The Way It Is,"Dion, Celine",Rock,67,
20964,All The Small Things,Blink-182,Rock,67,
20965,Blue (Da Ba Dee),Eiffel 65,Electronica,67,
20966,Bag Lady,"Badu, Erkyah",Rock,67,
20967,There U Go,Pink,Rock,67,
20968,Higher,Creed,Rock,67,
20969,(Hot S**t) Country Grammar,Nelly,Rap,67,
20970,Wifey,Next,Rock,67,
20971,Auld Lang Syne (The Millenium Mix),Kenny G,Jazz,67,
20972,It Feels So Good,Sonique,Rock,67,
20973,Oops!.. I Did It Again,"Spears, Britney",Rock,67,
20974,Shape Of My Heart,"Backstreet Boys, The",Rock,67,
20975,Wonderful,Everclear,Rock,67,
20976,Between Me And You,Ja Rule,Rap,67,
20977,I Need You,"Rimes, LeAnn",Country,67,
20978,Then The Morning Comes,Smash Mouth,Rock,67,
20979,I Just Wanna Love U (Give It 2 Me),Jay-Z,Rap,67,
20980,Let's Get Married,Jagged Edge,Rock,67,
20981,Take A Picture,Filter,Rock,67,
20982,She Bangs,"Martin, Ricky",Latin,67,
20983,Shake Ya Ass,Mystikal,Rap,67,
20984,Back Here,BBMak,Rock,67,
20985,From The Bottom Of My Broken Heart,"Spears, Britney",Rock,67,
20986,Never Let You Go,Third Eye Blind,Rock,67,
20987,Otherside,Red Hot Chili Peppers,Rock,67,
20988,Liar,Profyle,R&B,67,
20989,Pinch Me,Barenaked Ladies,Rock,67,
20990,He Can't Love U,Jagged Edge,Rock,67,
20991,Wobble Wobble,504 Boyz,Rap,67,
20992,Desert Rose,Sting,Rock,67,
20993,Big Pimpin',Jay-Z,Rap,67,
20994,Only God Knows Why,Kid Rock,Rock,67,
20995,Learn To Fly,Foo Fighters,Rock,67,
20996,Goodbye Earl,"Dixie Chicks, The",Country,67,
20997,Dancin',Guy,R&B,67,
20998,Bounce With Me,Lil Bow Wow,Rap,67,
20999,Swear It Again,Westlife,Rock,67,
21000,Meet Virginia,Train,Rock,67,
21001,I Wish,"Thomas, Carl",Rock,67,
21002,This Time Around,Hanson,Country,67,
21003,I Think I'm In Love With You,"Simpson, Jessica",Pop,67,
21004,What's Your Fantasy,Ludacris,Rap,67,
21005,Callin' Me,Lil' Zane,Rap,67,
21006,Don't Say You Love Me,M2M,Pop,67,
21007,Faded,SoulDecision,Rock,67,
21008,Yes!,"Brock, Chad",Country,67,
21009,Shake Your Bon-Bon,"Martin, Ricky",Latin,67,
21010,You're A God,Vertical Horizon,Rock,67,
21011,Separated,Avant,Rock,67,
21012,Big Deal,"Rimes, LeAnn",Country,67,
21013,Stay The Night,IMx,Rap,67,
21014,The Next Episode,Dr. Dre,Rap,67,
21015,Lucky,"Spears, Britney",Rock,67,
21016,Crash And Burn,Savage Garden,Rock,67,
21017,Don't Think I'm Not,Kandi,Rock,67,
21018,I Like It,Sammie,Rock,67,
21019,Broadway,Goo Goo Dolls,Rock,67,
21020,I Wanna Be With You,"Moore, Mandy",Pop,67,
21021,Forgot About Dre,Dr. Dre,Rap,67,
21022,Untitled (How Does It Feel),D'Angelo,R&B,67,
21023,That's The Way,"Messina, Jo Dee",Country,67,
21024,My First Love,Avant,Rock,67,
21025,A Puro Dolor (Purest Of Pain),Son By Four,Latin,67,
21026,What'Chu Like,Da Brat,Rap,67,
21027,Party Up (Up In Here),DMX,Rap,67,
21028,Cowboy Take Me Away,"Dixie Chicks, The",Country,67,
21029,My Next Thirty Years,"McGraw, Tim",Country,67,
21030,Best Of Intentions,"Tritt, Travis",Country,67,
21031,Better Off Alone,Alice Deejay,Electronica,67,
21032,Another Dumb Blonde,Hoku,Pop,67,
21033,I Learned From The Best,"Houston, Whitney",Rock,67,
21034,Hanginaround,Counting Crows,Rock,67,
21035,Shackles (Praise You),Mary Mary,Rock,67,
21036,Crybaby,"Carey, Mariah",Rock,67,
21037,My Best Friend,"McGraw, Tim",Country,67,
21038,Falls Apart,Sugar Ray,Rock,67,
21039,American Pie,Madonna,Rock,67,
21040,Where I Wanna Be,"Jones, Donell",Rock,67,
21041,We Danced,"Paisley, Brad",Country,67,
21042,What About Now,Lonestar,Country,67,
21043,The One,"Backstreet Boys, The",Rock,67,
21044,How Do You Like Me Now?!,"Keith, Toby",Country,67,
21045,The Best Day,"Strait, George",Country,67,
21046,Without You,"Dixie Chicks, The",Country,67,
21047,Just Friends (Sunny),Musiq,Rap,67,
21048,What Do You Say,"McEntire, Reba",Country,67,
21049,Just Be A Man About It,"Braxton, Toni",Rock,67,
21050,Rhythm Divine,"Iglesias, Enrique",Latin,67,
21051,I Will Love Again,"Fabian, Lara",Pop,67,
21052,It's My Life,Bon Jovi,Rock,67,
21053,Born To Fly,"Evans, Sara",Country,67,
21054,I Lost It,"Chesney, Kenny",Country,67,
21055,One Night Stand,J-Shin,R&B,67,
21056,Love Is Blind,Eve,Rap,67,
21057,I Don't Wanna,Aaliyah,Rock,67,
21058,The Little Girl,"Montgomery, John Michael",Country,67,
21059,Aaron's Party (Come Get It),"Carter, Aaron",R&B,67,
21060,Just Another Day In Paradise,"Vassar, Phil",Country,67,
21061,You Can Do It,Ice Cube,Rap,67,
21062,Back At One,"Wills, Mark",Country,67,
21063,Dance Tonight,Lucy Pearl,R&B,67,
21064,It Must Be Love,"Jackson, Alan",Country,67,
21065,She's More,"Griggs, Andy",Country,67,
